ff	brightest
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F326-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F327_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	72
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F327_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	163
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F328_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	98
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F329_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	181
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F330_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	100
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F330_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F331_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F332_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F334_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	79
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F335_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	48
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F335_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	78
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F336_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	92
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F337_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F338_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F339-X2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F339-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	181
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F340_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	177
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F341_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	91
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F342_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	147
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F343_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	108
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F344_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F345_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	125
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F346_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F346_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	115
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F346_seg3_03_warp_m0g80c8e1e-1x26r4.nrrd	171
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F347_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	128
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F348_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	32
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F349_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F350_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	112
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F351-X2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	113
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F351-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	209
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F352_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	168
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F353_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	167
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F354_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	159
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F354_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	45
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F355_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	105
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F356_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F357_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	84
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F358_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	161
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F359_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	159
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F360_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	172
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F360_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	175
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F361_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F362_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	108
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F363_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	67
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F364_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	142
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F365_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	175
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F366_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	50
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F367_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	156
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F368_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	68
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F369_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	69
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F370_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F371_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F372_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	89
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F373_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F374_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	98
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F374_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	155
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F375_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	69
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F376_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F377-X2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F377-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	38
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F378_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	145
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F379_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	131
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F380_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	92
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F381_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F381_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	144
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F382_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	43
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F383_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	106
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F384_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	118
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F385_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	115
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F386_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	174
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F388_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	161
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F389_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F390_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F391_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	51
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F392_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F393_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F394_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F395_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	110
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F396_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	107
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F397_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	72
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F398_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	96
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F399_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	129
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F400-X3_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	192
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F400-X3_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	134
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F401_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	91
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F402_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	78
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F403_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	118
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F404_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	43
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F405_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F406_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	94
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F407_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F408_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	108
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F409_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F410_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	92
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F411_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F413_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	120
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F415_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	121
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F416_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F417_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	153
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F418_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	124
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F419_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	64
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F420_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F421_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	111
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F422_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F422_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	160
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F423-X3_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	75
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F423-X3_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	119
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F423-X3_seg3_03_warp_m0g80c8e1e-1x26r4.nrrd	45
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F424_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	172
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F425_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	143
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F426_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	74
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F427_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	181
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F427_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	132
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F428_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	52
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F429_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	42
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F430_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	39
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F432_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F433_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	112
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F434_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	68
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F435_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F436_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F437_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	180
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F438_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	185
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F439_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	105
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F439_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F440_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	120
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F440_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	166
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F440_seg3_03_warp_m0g80c8e1e-1x26r4.nrrd	30
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F440_seg4_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F441_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	96
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F442_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	78
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F443_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	40
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F444_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	186
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F445_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	119
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F446-X2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	175
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F446-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	191
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F447_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	183
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F448_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	177
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F449_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	147
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F450_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	43
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F451_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	96
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F452_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F453_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	178
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F454_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	135
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F455_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	45
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F456_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	116
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F457_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	68
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F458-X2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	61
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F458-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	133
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F459_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	93
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F460_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F461_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F462-X2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	128
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F462-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	91
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F463_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	114
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F464_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F465_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	182
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F466_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	46
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F467_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F468_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	158
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F469_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	66
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F470_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	176
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F470_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	152
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F471_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	103
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F472_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	118
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F473_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F474_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	89
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F475_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	92
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F476_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	95
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F477_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	104
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F478_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	84
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F479_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	108
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F480_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	140
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F481_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	50
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F482_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F483_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	179
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F484_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F485-x2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	164
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F485-x2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F486_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	95
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F488_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	182
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F489_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	69
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F490-X2_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	78
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F490-X2_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	137
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F491_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	90
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F492_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	190
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F493_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	182
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F495_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	91
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F496_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	147
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F497_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	194
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F498-X3_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	94
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F498-X3_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	66
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F498-X3_seg3_03_warp_m0g80c8e1e-1x26r4.nrrd	133
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F500_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	55
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F501_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	129
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F502_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	196
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F503_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	73
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F504_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	177
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F505_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	136
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F507_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	158
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F508_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	42
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F509_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	105
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F509_seg2_03_warp_m0g80c8e1e-1x26r4.nrrd	109
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F510_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	92
reformatted.JFRC2/JFRC2_FCWB_DvGlutMARCM-F511_seg1_03_warp_m0g80c8e1e-1x26r4.nrrd	172
