reference	data.jso	thumbnail.png	index.html	volume.nrrd
VFB_00021284 	0	0	0	0
VFB_00021285 	0	0	0	0
VFB_00021286 	0	0	0	0
VFB_00021287 	0	0	0	0
VFB_00021288 	0	0	0	0
VFB_00021289 	0	0	0	0
VFB_00021290 	0	0	0	0
VFB_00021291 	0	0	0	0
VFB_00021292 	0	0	0	0
VFB_00021293 	0	0	0	0
VFB_00021294 	0	0	0	0
VFB_00021295 	0	0	0	0
VFB_00021296 	0	0	0	0
VFB_00021297 	0	0	0	0
VFB_00021298 	0	0	0	0
VFB_00021299 	0	0	0	0
VFB_00021300 	0	0	0	0
VFB_00021301 	0	0	0	0
VFB_00021302 	0	0	0	0
VFB_00021303 	0	0	0	0
VFB_00021304 	0	0	0	0
VFB_00021305 	0	0	0	0
VFB_00021306 	0	0	0	0
VFB_00021307 	0	0	0	0
VFB_00021308 	0	0	0	0
VFB_00021309 	0	0	0	0
VFB_00021310 	0	0	0	0
VFB_00021311 	0	0	0	0
VFB_00021312 	0	0	0	0
VFB_00021313 	0	0	0	0
VFB_00021314 	0	0	0	0
VFB_00021315 	0	0	0	0
VFB_00021316 	0	0	0	0
VFB_00021317 	0	0	0	0
VFB_00021318 	0	0	0	0
VFB_00021319 	0	0	0	0
VFB_00021320 	0	0	0	0
VFB_00021321 	0	0	0	0
VFB_00021322 	0	0	0	0
VFB_00021323 	0	0	0	0
VFB_00021324 	0	0	0	0
VFB_00021325 	0	0	0	0
VFB_00021326 	0	0	0	0
VFB_00021327 	0	0	0	0
VFB_00021328 	0	0	0	0
VFB_00021329 	0	0	0	0
VFB_00021330 	0	0	0	0
VFB_00021331 	0	0	0	0
VFB_00021332 	0	0	0	0
VFB_00021333 	0	0	0	0
VFB_00021334 	0	0	0	0
VFB_00021335 	0	0	0	0
VFB_00021336 	0	0	0	0
VFB_00021337 	0	0	0	0
VFB_00021338 	0	0	0	0
VFB_00021339 	0	0	0	0
VFB_00021340 	0	0	0	0
VFB_00021341 	0	0	0	0
VFB_00021342 	0	0	0	0
VFB_00021343 	0	0	0	0
VFB_00021344 	0	0	0	0
VFB_00021345 	0	0	0	0
VFB_00021346 	0	0	0	0
VFB_00021347 	0	0	0	0
VFB_00021348 	0	0	0	0
VFB_00021349 	0	0	0	0
VFB_00021350 	0	0	0	0
VFB_00021351 	0	0	0	0
VFB_00021352 	0	0	0	0
VFB_00021353 	0	0	0	0
VFB_00021354 	0	0	0	0
VFB_00021355 	0	0	0	0
VFB_00021356 	0	0	0	0
VFB_00021357 	0	0	0	0
VFB_00021358 	0	0	0	0
VFB_00021359 	0	0	0	0
VFB_00021360 	0	0	0	0
VFB_00021361 	0	0	0	0
VFB_00021362 	0	0	0	0
VFB_00021363 	0	0	0	0
VFB_00021364 	0	0	0	0
VFB_00021365 	0	0	0	0
VFB_00021366 	0	0	0	0
VFB_00021367 	0	0	0	0
VFB_00021368 	0	0	0	0
VFB_00021369 	0	0	0	0
VFB_00021370 	0	0	0	0
VFB_00021371 	0	0	0	0
VFB_00021372 	0	0	0	0
VFB_00021373 	0	0	0	0
VFB_00021374 	0	0	0	0
VFB_00021375 	0	0	0	0
VFB_00021376 	0	0	0	0
VFB_00021377 	0	0	0	0
VFB_00021378 	0	0	0	0
VFB_00021379 	0	0	0	0
VFB_00021380 	0	0	0	0
VFB_00021381 	0	0	0	0
VFB_00021382 	0	0	0	0
VFB_00021383 	0	0	0	0
VFB_00021384 	0	0	0	0
VFB_00021385 	0	0	0	0
VFB_00021386 	0	0	0	0
VFB_00021387 	0	0	0	0
VFB_00021388 	0	0	0	0
VFB_00021389 	0	0	0	0
VFB_00021390 	0	0	0	0
VFB_00021391 	0	0	0	0
VFB_00021392 	0	0	0	0
VFB_00021393 	0	0	0	0
VFB_00021394 	0	0	0	0
VFB_00021395 	0	0	0	0
VFB_00021396 	0	0	0	0
VFB_00021397 	0	0	0	0
VFB_00021398 	0	0	0	0
VFB_00021399 	0	0	0	0
VFB_00021400 	0	0	0	0
VFB_00021401 	0	0	0	0
VFB_00021402 	0	0	0	0
VFB_00021403 	0	0	0	0
VFB_00021404 	0	0	0	0
VFB_00021405 	0	0	0	0
VFB_00021406 	0	0	0	0
VFB_00021407 	0	0	0	0
VFB_00021408 	0	0	0	0
VFB_00021409 	0	0	0	0
VFB_00021410 	0	0	0	0
VFB_00021411 	0	0	0	0
VFB_00021412 	0	0	0	0
VFB_00021413 	0	0	0	0
VFB_00021414 	0	0	0	0
VFB_00021415 	0	0	0	0
VFB_00021416 	0	0	0	0
VFB_00021417 	0	0	0	0
VFB_00021418 	0	0	0	0
VFB_00021419 	0	0	0	0
VFB_00021420 	0	0	0	0
VFB_00021421 	0	0	0	0
VFB_00021422 	0	0	0	0
VFB_00021423 	0	0	0	0
VFB_00021424 	0	0	0	0
VFB_00021425 	0	0	0	0
VFB_00021426 	0	0	0	0
VFB_00021427 	0	0	0	0
VFB_00021428 	0	0	0	0
VFB_00021429 	0	0	0	0
VFB_00021430 	0	0	0	0
VFB_00021431 	0	0	0	0
VFB_00021432 	0	0	0	0
VFB_00021433 	0	0	0	0
VFB_00021434 	0	0	0	0
VFB_00021435 	0	0	0	0
VFB_00021436 	0	0	0	0
VFB_00021437 	0	0	0	0
VFB_00021438 	0	0	0	0
VFB_00021439 	0	0	0	0
VFB_00021440 	0	0	0	0
VFB_00021441 	0	0	0	0
VFB_00021442 	0	0	0	0
VFB_00021443 	0	0	0	0
VFB_00021444 	0	0	0	0
VFB_00021445 	0	0	0	0
VFB_00021446 	0	0	0	0
VFB_00021447 	0	0	0	0
VFB_00021448 	0	0	0	0
VFB_00021449 	0	0	0	0
VFB_00021450 	0	0	0	0
VFB_00021451 	0	0	0	0
VFB_00021452 	0	0	0	0
VFB_00021453 	0	0	0	0
VFB_00021454 	0	0	0	0
VFB_00021455 	0	0	0	0
VFB_00021456 	0	0	0	0
VFB_00021457 	0	0	0	0
VFB_00021458 	0	0	0	0
VFB_00021459 	0	0	0	0
VFB_00021460 	0	0	0	0
VFB_00021461 	0	0	0	0
VFB_00021462 	0	0	0	0
VFB_00021463 	0	0	0	0
VFB_00021464 	0	0	0	0
VFB_00021465 	0	0	0	0
VFB_00021466 	0	0	0	0
VFB_00021467 	0	0	0	0
VFB_00021468 	0	0	0	0
VFB_00021469 	0	0	0	0
VFB_00021470 	0	0	0	0
VFB_00021471 	0	0	0	0
VFB_00021472 	0	0	0	0
VFB_00021473 	0	0	0	0
VFB_00021474 	0	0	0	0
VFB_00021475 	0	0	0	0
VFB_00021476 	0	0	0	0
VFB_00021477 	0	0	0	0
VFB_00021478 	0	0	0	0
VFB_00021479 	0	0	0	0
VFB_00021480 	0	0	0	0
VFB_00021481 	0	0	0	0
VFB_00021482 	0	0	0	0
VFB_00021483 	0	0	0	0
VFB_00021484 	0	0	0	0
VFB_00021485 	0	0	0	0
VFB_00021486 	0	0	0	0
VFB_00021487 	0	0	0	0
VFB_00021488 	0	0	0	0
VFB_00021489 	0	0	0	0
VFB_00021490 	0	0	0	0
VFB_00021491 	0	0	0	0
VFB_00021492 	0	0	0	0
VFB_00021493 	0	0	0	0
VFB_00021494 	0	0	0	0
VFB_00021495 	0	0	0	0
VFB_00021496 	0	0	0	0
VFB_00021497 	0	0	0	0
VFB_00021498 	0	0	0	0
VFB_00021499 	0	0	0	0
VFB_00021500 	0	0	0	0
VFB_00021501 	0	0	0	0
VFB_00021502 	0	0	0	0
VFB_00021503 	0	0	0	0
VFB_00021504 	0	0	0	0
VFB_00021505 	0	0	0	0
VFB_00021506 	0	0	0	0
VFB_00021507 	0	0	0	0
VFB_00021508 	0	0	0	0
VFB_00021509 	0	0	0	0
VFB_00021510 	0	0	0	0
VFB_00021511 	0	0	0	0
VFB_00021512 	0	0	0	0
VFB_00021513 	0	0	0	0
VFB_00021514 	0	0	0	0
VFB_00021515 	0	0	0	0
VFB_00021516 	0	0	0	0
VFB_00021517 	0	0	0	0
VFB_00021518 	0	0	0	0
VFB_00021519 	0	0	0	0
VFB_00021520 	0	0	0	0
VFB_00021521 	0	0	0	0
VFB_00021522 	0	0	0	0
VFB_00021523 	0	0	0	0
VFB_00021524 	0	0	0	0
VFB_00021525 	0	0	0	0
VFB_00021526 	0	0	0	0
VFB_00021527 	0	0	0	0
VFB_00021528 	0	0	0	0
VFB_00021529 	0	0	0	0
VFB_00021530 	0	0	0	0
VFB_00021531 	0	0	0	0
VFB_00021532 	0	0	0	0
VFB_00021533 	0	0	0	0
VFB_00021534 	0	0	0	0
VFB_00021535 	0	0	0	0
VFB_00021536 	0	0	0	0
VFB_00021537 	0	0	0	0
VFB_00021538 	0	0	0	0
VFB_00021539 	0	0	0	0
VFB_00021540 	0	0	0	0
VFB_00021541 	0	0	0	0
VFB_00021542 	0	0	0	0
VFB_00021543 	0	0	0	0
VFB_00021544 	0	0	0	0
VFB_00021545 	0	0	0	0
VFB_00021546 	0	0	0	0
VFB_00021547 	0	0	0	0
VFB_00021548 	0	0	0	0
VFB_00021549 	0	0	0	0
VFB_00021550 	0	0	0	0
VFB_00021551 	0	0	0	0
VFB_00021552 	0	0	0	0
VFB_00021553 	0	0	0	0
VFB_00021554 	0	0	0	0
VFB_00021555 	0	0	0	0
VFB_00021556 	0	0	0	0
VFB_00021557 	0	0	0	0
VFB_00021558 	0	0	0	0
VFB_00021559 	0	0	0	0
VFB_00021560 	0	0	0	0
VFB_00021561 	0	0	0	0
VFB_00021562 	0	0	0	0
VFB_00021563 	0	0	0	0
VFB_00021564 	0	0	0	0
VFB_00021565 	0	0	0	0
VFB_00021566 	0	0	0	0
VFB_00021567 	0	0	0	0
VFB_00021568 	0	0	0	0
VFB_00021569 	0	0	0	0
VFB_00021570 	0	0	0	0
VFB_00021571 	0	0	0	0
VFB_00021572 	0	0	0	0
VFB_00021573 	0	0	0	0
VFB_00021574 	0	0	0	0
VFB_00021575 	0	0	0	0
VFB_00021576 	0	0	0	0
VFB_00021577 	0	0	0	0
VFB_00021578 	0	0	0	0
VFB_00021579 	0	0	0	0
VFB_00021580 	0	0	0	0
VFB_00021581 	0	0	0	0
VFB_00021582 	0	0	0	0
VFB_00021583 	0	0	0	0
VFB_00021584 	0	0	0	0
VFB_00021585 	0	0	0	0
VFB_00021586 	0	0	0	0
VFB_00021587 	0	0	0	0
VFB_00021588 	0	0	0	0
VFB_00021589 	0	0	0	0
VFB_00021590 	0	0	0	0
VFB_00021591 	0	0	0	0
VFB_00021592 	0	0	0	0
VFB_00021593 	0	0	0	0
VFB_00021594 	0	0	0	0
VFB_00021595 	0	0	0	0
VFB_00021596 	0	0	0	0
VFB_00021597 	0	0	0	0
VFB_00021598 	0	0	0	0
VFB_00021599 	0	0	0	0
VFB_00021600 	0	0	0	0
VFB_00021601 	0	0	0	0
VFB_00021602 	0	0	0	0
VFB_00021603 	0	0	0	0
VFB_00021604 	0	0	0	0
VFB_00021605 	0	0	0	0
VFB_00021606 	0	0	0	0
VFB_00021607 	0	0	0	0
VFB_00021608 	0	0	0	0
VFB_00021609 	0	0	0	0
VFB_00021610 	0	0	0	0
VFB_00021611 	0	0	0	0
VFB_00021612 	0	0	0	0
VFB_00021613 	0	0	0	0
VFB_00021614 	0	0	0	0
VFB_00021615 	0	0	0	0
VFB_00021616 	0	0	0	0
VFB_00021617 	0	0	0	0
VFB_00021618 	0	0	0	0
VFB_00021619 	0	0	0	0
VFB_00021620 	0	0	0	0
VFB_00021621 	0	0	0	0
VFB_00021622 	0	0	0	0
VFB_00021623 	0	0	0	0
VFB_00021624 	0	0	0	0
VFB_00021625 	0	0	0	0
VFB_00021626 	0	0	0	0
VFB_00021627 	0	0	0	0
VFB_00021628 	0	0	0	0
VFB_00021629 	0	0	0	0
VFB_00021630 	0	0	0	0
VFB_00021631 	0	0	0	0
VFB_00021632 	0	0	0	0
VFB_00021633 	0	0	0	0
VFB_00021634 	0	0	0	0
VFB_00021635 	0	0	0	0
VFB_00021636 	0	0	0	0
VFB_00021637 	0	0	0	0
VFB_00021638 	0	0	0	0
VFB_00021639 	0	0	0	0
VFB_00021640 	0	0	0	0
VFB_00021641 	0	0	0	0
VFB_00021642 	0	0	0	0
VFB_00021643 	0	0	0	0
VFB_00021644 	0	0	0	0
VFB_00021645 	0	0	0	0
VFB_00021646 	0	0	0	0
VFB_00021647 	0	0	0	0
VFB_00021648 	0	0	0	0
VFB_00021649 	0	0	0	0
VFB_00021650 	0	0	0	0
VFB_00021651 	0	0	0	0
VFB_00021652 	0	0	0	0
VFB_00021653 	0	0	0	0
VFB_00021654 	0	0	0	0
VFB_00021655 	0	0	0	0
VFB_00021656 	0	0	0	0
VFB_00021657 	0	0	0	0
VFB_00021658 	0	0	0	0
VFB_00021659 	0	0	0	0
VFB_00021660 	0	0	0	0
VFB_00021661 	0	0	0	0
VFB_00021662 	0	0	0	0
VFB_00021663 	0	0	0	0
VFB_00021664 	0	0	0	0
VFB_00021665 	0	0	0	0
VFB_00021666 	0	0	0	0
VFB_00021667 	0	0	0	0
VFB_00021668 	0	0	0	0
VFB_00021669 	0	0	0	0
VFB_00021670 	0	0	0	0
VFB_00021671 	0	0	0	0
VFB_00021672 	0	0	0	0
VFB_00021673 	0	0	0	0
VFB_00021674 	0	0	0	0
VFB_00021675 	0	0	0	0
VFB_00021676 	0	0	0	0
VFB_00021677 	0	0	0	0
VFB_00021678 	0	0	0	0
VFB_00021679 	0	0	0	0
VFB_00021680 	0	0	0	0
VFB_00021681 	0	0	0	0
VFB_00021682 	0	0	0	0
VFB_00021683 	0	0	0	0
VFB_00021684 	0	0	0	0
VFB_00021685 	0	0	0	0
VFB_00021686 	0	0	0	0
VFB_00021687 	0	0	0	0
VFB_00021688 	0	0	0	0
VFB_00021689 	0	0	0	0
VFB_00021690 	0	0	0	0
VFB_00021691 	0	0	0	0
VFB_00021692 	0	0	0	0
VFB_00021693 	0	0	0	0
VFB_00021694 	0	0	0	0
VFB_00021695 	0	0	0	0
VFB_00021696 	0	0	0	0
VFB_00021697 	0	0	0	0
VFB_00021698 	0	0	0	0
VFB_00021699 	0	0	0	0
VFB_00021700 	0	0	0	0
VFB_00021701 	0	0	0	0
VFB_00021702 	0	0	0	0
VFB_00021703 	0	0	0	0
VFB_00021704 	0	0	0	0
VFB_00021705 	0	0	0	0
VFB_00021706 	0	0	0	0
VFB_00021707 	0	0	0	0
VFB_00021708 	0	0	0	0
VFB_00021709 	0	0	0	0
VFB_00021710 	0	0	0	0
VFB_00021711 	0	0	0	0
VFB_00021712 	0	0	0	0
VFB_00021713 	0	0	0	0
VFB_00021714 	0	0	0	0
VFB_00021715 	0	0	0	0
VFB_00021716 	0	0	0	0
VFB_00021717 	0	0	0	0
VFB_00021718 	0	0	0	0
VFB_00021719 	0	0	0	0
VFB_00021720 	0	0	0	0
VFB_00021721 	0	0	0	0
VFB_00021722 	0	0	0	0
VFB_00021723 	0	0	0	0
VFB_00021724 	0	0	0	0
VFB_00021725 	0	0	0	0
VFB_00021726 	0	0	0	0
VFB_00021727 	0	0	0	0
VFB_00021728 	0	0	0	0
VFB_00021729 	0	0	0	0
VFB_00021730 	0	0	0	0
VFB_00021731 	0	0	0	0
VFB_00021732 	0	0	0	0
VFB_00021733 	0	0	0	0
VFB_00021734 	0	0	0	0
VFB_00021735 	0	0	0	0
VFB_00021736 	0	0	0	0
VFB_00021737 	0	0	0	0
VFB_00021738 	0	0	0	0
VFB_00021739 	0	0	0	0
VFB_00021740 	0	0	0	0
VFB_00021741 	0	0	0	0
VFB_00021742 	0	0	0	0
VFB_00021743 	0	0	0	0
VFB_00021744 	0	0	0	0
VFB_00021745 	0	0	0	0
VFB_00021746 	0	0	0	0
VFB_00021747 	0	0	0	0
VFB_00021748 	0	0	0	0
VFB_00021749 	0	0	0	0
VFB_00021750 	0	0	0	0
VFB_00021751 	0	0	0	0
VFB_00021752 	0	0	0	0
VFB_00021753 	0	0	0	0
VFB_00021754 	0	0	0	0
VFB_00021755 	0	0	0	0
VFB_00021756 	0	0	0	0
VFB_00021757 	0	0	0	0
VFB_00021758 	0	0	0	0
VFB_00021759 	0	0	0	0
VFB_00021760 	0	0	0	0
VFB_00021761 	0	0	0	0
VFB_00021762 	0	0	0	0
VFB_00021763 	0	0	0	0
VFB_00021764 	0	0	0	0
VFB_00021765 	0	0	0	0
VFB_00021766 	0	0	0	0
VFB_00021767 	0	0	0	0
VFB_00021768 	0	0	0	0
VFB_00021769 	0	0	0	0
VFB_00021770 	0	0	0	0
VFB_00021771 	0	0	0	0
VFB_00021772 	0	0	0	0
VFB_00021773 	0	0	0	0
VFB_00021774 	0	0	0	0
VFB_00021775 	0	0	0	0
VFB_00021776 	0	0	0	0
VFB_00021777 	0	0	0	0
VFB_00021778 	0	0	0	0
VFB_00021779 	0	0	0	0
VFB_00021780 	0	0	0	0
VFB_00021781 	0	0	0	0
VFB_00021782 	0	0	0	0
VFB_00021783 	0	0	0	0
VFB_00021784 	0	0	0	0
VFB_00021785 	0	0	0	0
VFB_00021786 	0	0	0	0
VFB_00021787 	0	0	0	0
VFB_00021788 	0	0	0	0
VFB_00021789 	0	0	0	0
VFB_00021790 	0	0	0	0
VFB_00021791 	0	0	0	0
VFB_00021792 	0	0	0	0
VFB_00021793 	0	0	0	0
VFB_00021794 	0	0	0	0
VFB_00021795 	0	0	0	0
VFB_00021796 	0	0	0	0
VFB_00021797 	0	0	0	0
VFB_00021798 	0	0	0	0
VFB_00021799 	0	0	0	0
VFB_00021800 	0	0	0	0
VFB_00021801 	0	0	0	0
VFB_00021802 	0	0	0	0
VFB_00021803 	0	0	0	0
VFB_00021804 	0	0	0	0
VFB_00021805 	0	0	0	0
VFB_00021806 	0	0	0	0
VFB_00021807 	0	0	0	0
VFB_00021808 	0	0	0	0
VFB_00021809 	0	0	0	0
VFB_00021810 	0	0	0	0
VFB_00021811 	0	0	0	0
VFB_00021812 	0	0	0	0
VFB_00021813 	0	0	0	0
VFB_00021814 	0	0	0	0
VFB_00021815 	0	0	0	0
VFB_00021816 	0	0	0	0
VFB_00021817 	0	0	0	0
VFB_00021818 	0	0	0	0
VFB_00021819 	0	0	0	0
VFB_00021820 	0	0	0	0
VFB_00021821 	0	0	0	0
VFB_00021822 	0	0	0	0
VFB_00021823 	0	0	0	0
VFB_00021824 	0	0	0	0
VFB_00021825 	0	0	0	0
VFB_00021826 	0	0	0	0
VFB_00021827 	0	0	0	0
VFB_00021828 	0	0	0	0
VFB_00021829 	0	0	0	0
VFB_00021830 	0	0	0	0
VFB_00021831 	0	0	0	0
VFB_00021832 	0	0	0	0
VFB_00021833 	0	0	0	0
VFB_00021834 	0	0	0	0
VFB_00021835 	0	0	0	0
VFB_00021836 	0	0	0	0
VFB_00021837 	0	0	0	0
VFB_00021838 	0	0	0	0
VFB_00021839 	0	0	0	0
VFB_00021840 	0	0	0	0
VFB_00021841 	0	0	0	0
VFB_00021842 	0	0	0	0
VFB_00021843 	0	0	0	0
VFB_00021844 	0	0	0	0
VFB_00021845 	0	0	0	0
VFB_00021846 	0	0	0	0
VFB_00021847 	0	0	0	0
VFB_00021848 	0	0	0	0
VFB_00021849 	0	0	0	0
VFB_00021850 	0	0	0	0
VFB_00021851 	0	0	0	0
VFB_00021852 	0	0	0	0
VFB_00021853 	0	0	0	0
VFB_00021854 	0	0	0	0
VFB_00021855 	0	0	0	0
VFB_00021856 	0	0	0	0
VFB_00021857 	0	0	0	0
VFB_00021858 	0	0	0	0
VFB_00021859 	0	0	0	0
VFB_00021860 	0	0	0	0
VFB_00021861 	0	0	0	0
VFB_00021862 	0	0	0	0
VFB_00021863 	0	0	0	0
VFB_00021864 	0	0	0	0
VFB_00021865 	0	0	0	0
VFB_00021866 	0	0	0	0
VFB_00021867 	0	0	0	0
VFB_00021868 	0	0	0	0
VFB_00021869 	0	0	0	0
VFB_00021870 	0	0	0	0
VFB_00021871 	0	0	0	0
VFB_00021872 	0	0	0	0
VFB_00021873 	0	0	0	0
VFB_00021874 	0	0	0	0
VFB_00021875 	0	0	0	0
VFB_00021876 	0	0	0	0
VFB_00021877 	0	0	0	0
VFB_00021878 	0	0	0	0
VFB_00021879 	0	0	0	0
VFB_00021880 	0	0	0	0
VFB_00021881 	0	0	0	0
VFB_00021882 	0	0	0	0
VFB_00021883 	0	0	0	0
VFB_00021884 	0	0	0	0
VFB_00021885 	0	0	0	0
VFB_00021886 	0	0	0	0
VFB_00021887 	0	0	0	0
VFB_00021888 	0	0	0	0
VFB_00021889 	0	0	0	0
VFB_00021890 	0	0	0	0
VFB_00021891 	0	0	0	0
VFB_00021892 	0	0	0	0
VFB_00021893 	0	0	0	0
VFB_00021894 	0	0	0	0
VFB_00021895 	0	0	0	0
VFB_00021896 	0	0	0	0
VFB_00021897 	0	0	0	0
VFB_00021898 	0	0	0	0
VFB_00021899 	0	0	0	0
VFB_00021900 	0	0	0	0
VFB_00021901 	0	0	0	0
VFB_00021902 	0	0	0	0
VFB_00021903 	0	0	0	0
VFB_00021904 	0	0	0	0
VFB_00021905 	0	0	0	0
VFB_00021906 	0	0	0	0
VFB_00021907 	0	0	0	0
VFB_00021908 	0	0	0	0
VFB_00021909 	0	0	0	0
VFB_00021910 	0	0	0	0
VFB_00021911 	0	0	0	0
VFB_00021912 	0	0	0	0
VFB_00021913 	0	0	0	0
VFB_00021914 	0	0	0	0
VFB_00021915 	0	0	0	0
VFB_00021916 	0	0	0	0
VFB_00021917 	0	0	0	0
VFB_00021918 	0	0	0	0
VFB_00021919 	0	0	0	0
VFB_00021920 	0	0	0	0
VFB_00021921 	0	0	0	0
VFB_00021922 	0	0	0	0
VFB_00021923 	0	0	0	0
VFB_00021924 	0	0	0	0
VFB_00021925 	0	0	0	0
VFB_00021926 	0	0	0	0
VFB_00021927 	0	0	0	0
VFB_00021928 	0	0	0	0
VFB_00021929 	0	0	0	0
VFB_00021930 	0	0	0	0
VFB_00021931 	0	0	0	0
VFB_00021932 	0	0	0	0
VFB_00021933 	0	0	0	0
VFB_00021934 	0	0	0	0
VFB_00021935 	0	0	0	0
VFB_00021936 	0	0	0	0
VFB_00021937 	0	0	0	0
VFB_00021938 	0	0	0	0
VFB_00021939 	0	0	0	0
VFB_00021940 	0	0	0	0
VFB_00021941 	0	0	0	0
VFB_00021942 	0	0	0	0
VFB_00021943 	0	0	0	0
VFB_00021944 	0	0	0	0
VFB_00021945 	0	0	0	0
VFB_00021946 	0	0	0	0
VFB_00021947 	0	0	0	0
VFB_00021948 	0	0	0	0
VFB_00021949 	0	0	0	0
VFB_00021950 	0	0	0	0
VFB_00021951 	0	0	0	0
VFB_00021952 	0	0	0	0
VFB_00021953 	0	0	0	0
VFB_00021954 	0	0	0	0
VFB_00021955 	0	0	0	0
VFB_00021956 	0	0	0	0
VFB_00021957 	0	0	0	0
VFB_00021958 	0	0	0	0
VFB_00021959 	0	0	0	0
VFB_00021960 	0	0	0	0
VFB_00021961 	0	0	0	0
VFB_00021962 	0	0	0	0
VFB_00021963 	0	0	0	0
VFB_00021964 	0	0	0	0
VFB_00021965 	0	0	0	0
VFB_00021966 	0	0	0	0
VFB_00021967 	0	0	0	0
VFB_00021968 	0	0	0	0
VFB_00021969 	0	0	0	0
VFB_00021970 	0	0	0	0
VFB_00021971 	0	0	0	0
VFB_00021972 	0	0	0	0
VFB_00021973 	0	0	0	0
VFB_00021974 	0	0	0	0
VFB_00021975 	0	0	0	0
VFB_00021976 	0	0	0	0
VFB_00021977 	0	0	0	0
VFB_00021978 	0	0	0	0
VFB_00021979 	0	0	0	0
VFB_00021980 	0	0	0	0
VFB_00021981 	0	0	0	0
VFB_00021982 	0	0	0	0
VFB_00021983 	0	0	0	0
VFB_00021984 	0	0	0	0
VFB_00021985 	0	0	0	0
VFB_00021986 	0	0	0	0
VFB_00021987 	0	0	0	0
VFB_00021988 	0	0	0	0
VFB_00021989 	0	0	0	0
VFB_00021990 	0	0	0	0
VFB_00021991 	0	0	0	0
VFB_00021992 	0	0	0	0
VFB_00021993 	0	0	0	0
VFB_00021994 	0	0	0	0
VFB_00021995 	0	0	0	0
VFB_00021996 	0	0	0	0
VFB_00021997 	0	0	0	0
VFB_00021998 	0	0	0	0
VFB_00021999 	0	0	0	0
VFB_00022000 	0	0	0	0
VFB_00022001 	0	0	0	0
VFB_00022002 	0	0	0	0
VFB_00022003 	0	0	0	0
VFB_00022004 	0	0	0	0
VFB_00022005 	0	0	0	0
VFB_00022006 	0	0	0	0
VFB_00022007 	0	0	0	0
VFB_00022008 	0	0	0	0
VFB_00022009 	0	0	0	0
VFB_00022010 	0	0	0	0
VFB_00022011 	0	0	0	0
VFB_00022012 	0	0	0	0
VFB_00022013 	0	0	0	0
VFB_00022014 	0	0	0	0
VFB_00022015 	0	0	0	0
VFB_00022016 	0	0	0	0
VFB_00022017 	0	0	0	0
VFB_00022018 	0	0	0	0
VFB_00022019 	0	0	0	0
VFB_00022020 	0	0	0	0
VFB_00022021 	0	0	0	0
VFB_00022022 	0	0	0	0
VFB_00022023 	0	0	0	0
VFB_00022024 	0	0	0	0
VFB_00022025 	0	0	0	0
VFB_00022026 	0	0	0	0
VFB_00022027 	0	0	0	0
VFB_00022028 	0	0	0	0
VFB_00022029 	0	0	0	0
VFB_00022030 	0	0	0	0
VFB_00022031 	0	0	0	0
VFB_00022032 	0	0	0	0
VFB_00022033 	0	0	0	0
VFB_00022034 	0	0	0	0
VFB_00022035 	0	0	0	0
VFB_00022036 	0	0	0	0
VFB_00022037 	0	0	0	0
VFB_00022038 	0	0	0	0
VFB_00022039 	0	0	0	0
VFB_00022040 	0	0	0	0
VFB_00022041 	0	0	0	0
VFB_00022042 	0	0	0	0
VFB_00022043 	0	0	0	0
VFB_00022044 	0	0	0	0
VFB_00022045 	0	0	0	0
VFB_00022046 	0	0	0	0
VFB_00022047 	0	0	0	0
VFB_00022048 	0	0	0	0
VFB_00022049 	0	0	0	0
VFB_00022050 	0	0	0	0
VFB_00022051 	0	0	0	0
VFB_00022052 	0	0	0	0
VFB_00022053 	0	0	0	0
VFB_00022054 	0	0	0	0
VFB_00022055 	0	0	0	0
VFB_00022056 	0	0	0	0
VFB_00022057 	0	0	0	0
VFB_00022058 	0	0	0	0
VFB_00022059 	0	0	0	0
VFB_00022060 	0	0	0	0
VFB_00022061 	0	0	0	0
VFB_00022062 	0	0	0	0
VFB_00022063 	0	0	0	0
VFB_00022064 	0	0	0	0
VFB_00022065 	0	0	0	0
VFB_00022066 	0	0	0	0
VFB_00022067 	0	0	0	0
VFB_00022068 	0	0	0	0
VFB_00022069 	0	0	0	0
VFB_00022070 	0	0	0	0
VFB_00022071 	0	0	0	0
VFB_00022072 	0	0	0	0
VFB_00022073 	0	0	0	0
VFB_00022074 	0	0	0	0
VFB_00022075 	0	0	0	0
VFB_00022076 	0	0	0	0
VFB_00022077 	0	0	0	0
VFB_00022078 	0	0	0	0
VFB_00022079 	0	0	0	0
VFB_00022080 	0	0	0	0
VFB_00022081 	0	0	0	0
VFB_00022082 	0	0	0	0
VFB_00022083 	0	0	0	0
VFB_00022084 	0	0	0	0
VFB_00022085 	0	0	0	0
VFB_00022086 	0	0	0	0
VFB_00022087 	0	0	0	0
VFB_00022088 	0	0	0	0
VFB_00022089 	0	0	0	0
VFB_00022090 	0	0	0	0
VFB_00022091 	0	0	0	0
VFB_00022092 	0	0	0	0
VFB_00022093 	0	0	0	0
VFB_00022094 	0	0	0	0
VFB_00022095 	0	0	0	0
VFB_00022096 	0	0	0	0
VFB_00022097 	0	0	0	0
VFB_00022098 	0	0	0	0
VFB_00022099 	0	0	0	0
VFB_00022100 	0	0	0	0
VFB_00022101 	0	0	0	0
VFB_00022102 	0	0	0	0
VFB_00022103 	0	0	0	0
VFB_00022104 	0	0	0	0
